Ticker,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,P/E,P/B,Beta,Market Cap,Dividend Yield,Adj Close
EA,2018-01-19 00:00:00-05:00,112.96484003878818,114.0029268882496,112.34786960186872,113.77767944335938,3534200.0,0.0,0.0,24.259633143573424,4.028384061866569,0.796,37511155712,0.0055,
EA,2018-01-22 00:00:00-05:00,113.91478810877399,115.85384986471884,113.42512687937388,115.55025482177734,4235800.0,0.0,0.0,24.63758098545359,4.091143422382713,0.796,37511155712,0.0055,
EA,2018-01-23 00:00:00-05:00,115.4425189849663,116.21618455854826,114.52196103230409,115.23686218261719,3449700.0,0.0,0.0,24.570759527210484,4.080047520982056,0.796,37511155712,0.0055,
EA,2018-01-24 00:00:00-05:00,115.96158297879735,115.96158297879735,111.89739303350696,112.28912353515625,6553600.0,0.0,0.0,23.94224382412713,3.9756806236778166,0.796,37511155712,0.0055,
EA,2018-01-25 00:00:00-05:00,113.30762280107021,113.57204408945077,111.31959910151816,112.13243865966797,3457700.0,0.0,0.0,23.908835535110438,3.97013307816414,0.796,37511155712,0.0055,
EA,2018-01-26 00:00:00-05:00,112.94524881670232,113.83642827309174,111.19226090742855,112.81793212890625,3417600.0,0.0,0.0,24.054996189532247,3.994403488489812,0.796,37511155712,0.0055,
EA,2018-01-29 00:00:00-05:00,112.82774351201063,116.94090246523149,112.82774351201063,115.21729278564453,6486500.0,0.0,0.0,24.566586947898617,4.07935465180727,0.796,37511155712,0.0055,
EA,2018-01-30 00:00:00-05:00,113.9931302570427,116.85274990703819,113.9931302570427,116.24556732177734,8493600.0,0.0,0.0,24.785835249845913,4.115761482855734,0.796,37511155712,0.0055,
EA,2018-01-31 00:00:00-05:00,126.87121908747058,128.30102141398265,123.85490432180104,124.33477020263672,14727300.0,0.0,0.0,26.510611983504628,4.402165776895508,0.796,37511155712,0.0055,
EA,2018-02-01 00:00:00-05:00,124.12912466769455,127.37067969412807,123.40442812263991,125.52954864501953,6297200.0,0.0,0.0,26.76536218443913,4.444467803604997,0.796,37511155712,0.0055,
EA,2018-02-02 00:00:00-05:00,125.03988413944869,125.51975002265574,121.88646482081418,121.95501708984375,6471200.0,0.0,0.0,26.003201938132992,4.317908833375009,0.796,37511155712,0.0055,
EA,2018-02-05 00:00:00-05:00,121.1715742541242,123.60028983075374,118.1846376887445,119.12478637695312,4533400.0,0.0,0.0,25.399741231759727,4.217702392612701,0.796,37511155712,0.0055,
EA,2018-02-06 00:00:00-05:00,116.402250863316,120.79940596200727,115.32499781202536,120.58395385742188,4652300.0,0.0,0.0,25.71086436192364,4.269365311479318,0.796,37511155712,0.0055,
EA,2018-02-07 00:00:00-05:00,120.31957207191853,122.4153217831144,119.65363242255286,120.50564575195312,4066900.0,0.0,0.0,25.694167537729875,4.266592754282436,0.796,37511155712,0.0055,
EA,2018-02-08 00:00:00-05:00,120.45665559267543,120.45665559267543,114.11064313246787,114.13023376464844,5478900.0,0.0,0.0,24.334804640649985,4.040866511990102,0.796,37511155712,0.0055,
EA,2018-02-09 00:00:00-05:00,115.52089244074872,119.61446118781792,112.29892020573345,118.14547729492188,5945100.0,0.0,0.0,25.190933325143256,4.183029220185593,0.796,37511155712,0.0055,
EA,2018-02-12 00:00:00-05:00,119.26189051732518,121.59268280349606,119.0170598971232,119.69279479980469,3695100.0,0.0,0.0,25.52085176968117,4.237813156769746,0.796,37511155712,0.0055,
EA,2018-02-13 00:00:00-05:00,118.35110227529744,120.5839559958037,118.08668853329493,119.75153350830078,2388700.0,0.0,0.0,25.533376014563064,4.239892844791842,0.796,37511155712,0.0055,
EA,2018-02-14 00:00:00-05:00,118.72325168494345,122.28798443841785,118.72325168494345,121.21072387695312,4293400.0,0.0,0.0,25.844504024936697,4.291556574031763,0.796,37511155712,0.0055,
EA,2018-02-15 00:00:00-05:00,122.24882439451363,124.4033308164403,120.88756677374077,123.86470794677734,3207100.0,0.0,0.0,26.41038548971798,4.3855228702300435,0.796,37511155712,0.0055,
EA,2018-02-16 00:00:00-05:00,123.81574088927361,124.16829757822147,122.55241399915005,123.41421508789062,3214500.0,0.0,0.0,26.3143315752432,4.369572832739365,0.796,37511155712,0.0055,
EA,2018-02-20 00:00:00-05:00,122.77766355624823,124.9125868884461,122.75807292228404,123.72760009765625,2540600.0,0.0,0.0,26.38115140674973,4.380668464015588,0.796,37511155712,0.0055,
EA,2018-02-21 00:00:00-05:00,123.99200020398331,125.45119584825873,122.22921702978847,122.3173599243164,3191000.0,0.0,0.0,26.080460538233773,4.330737853148152,0.796,37511155712,0.0055,
EA,2018-02-22 00:00:00-05:00,123.18896405876217,123.73738220500995,121.35762850377495,122.03336334228516,1919700.0,0.0,0.0,26.019906896009626,4.320682741194065,0.796,37511155712,0.0055,
EA,2018-02-23 00:00:00-05:00,122.51322570298184,124.64814874597307,121.18134669607153,124.47187042236328,2476900.0,0.0,0.0,26.539844439736306,4.407019912985529,0.796,37511155712,0.0055,
EA,2018-02-26 00:00:00-05:00,124.75588316168219,126.13673136774597,124.28581258165332,125.91149139404297,2877800.0,0.0,0.0,26.846799870798073,4.457990773050665,0.796,37511155712,0.0055,
EA,2018-02-27 00:00:00-05:00,125.41203199860136,125.94087449591808,122.95393800040654,123.19876861572266,3158800.0,0.0,0.0,26.268394161134893,4.3619447888302885,0.796,37511155712,0.0055,
EA,2018-02-28 00:00:00-05:00,123.89409030352735,125.10844809908419,121.11281054664056,121.1421890258789,3496000.0,0.0,0.0,25.82989105029401,4.289130046235622,0.796,37511155712,0.0055,
EA,2018-03-01 00:00:00-05:00,121.96481083118358,122.35654127985362,118.82118686918017,119.64381408691406,3919200.0,0.0,0.0,25.510408120877198,4.236078957899521,0.796,37511155712,0.0055,
EA,2018-03-02 00:00:00-05:00,118.43925869418607,122.71889298994077,118.08670201683564,122.5034408569336,2935800.0,0.0,0.0,26.120136643269422,4.337326188108398,0.796,37511155712,0.0055,
EA,2018-03-05 00:00:00-05:00,121.59266581493473,124.0115857283905,121.13238311780232,123.49254608154297,1642500.0,0.0,0.0,26.331033279646686,4.3723462003095515,0.796,37511155712,0.0055,
EA,2018-03-06 00:00:00-05:00,123.86471742382366,123.97243602868801,120.9071591861672,121.97462463378906,2269300.0,0.0,0.0,26.00738265112773,4.318603053171968,0.796,37511155712,0.0055,
EA,2018-03-07 00:00:00-05:00,121.07362595937047,124.87340166379956,120.70148613612346,124.5404281616211,2679300.0,0.0,0.0,26.554462294588717,4.409447251154974,0.796,37511155712,0.0055,
EA,2018-03-08 00:00:00-05:00,124.74608454684201,127.18459522931037,124.17808323362928,126.15631866455078,3693600.0,0.0,0.0,26.89900184745219,4.466659066157441,0.796,37511155712,0.0055,
EA,2018-03-09 00:00:00-05:00,127.28252272776291,128.15411899210594,125.53933019907687,125.8331298828125,2647500.0,0.0,0.0,26.830091659448293,4.4552163249827395,0.796,37511155712,0.0055,
EA,2018-03-12 00:00:00-04:00,125.90169131567093,126.57742619459698,124.92236886929106,125.47078704833984,2341100.0,0.0,0.0,26.752833059347513,4.442387305209596,0.796,37511155712,0.0055,
EA,2018-03-13 00:00:00-04:00,126.38158124377776,126.62641188743356,123.27712300377715,123.9528579711914,2948600.0,0.0,0.0,26.42918080409198,4.388643887947579,0.796,37511155712,0.0055,
EA,2018-03-14 00:00:00-04:00,124.26622068427916,125.4316167494531,121.08342283443652,125.32389068603516,3579500.0,0.0,0.0,26.72151187335504,4.43718632934553,0.796,37511155712,0.0055,
EA,2018-03-15 00:00:00-04:00,125.53933352426698,127.16501219982756,123.92345016419338,126.4500961303711,2690700.0,0.0,0.0,26.961640965963984,4.477060477636705,0.796,37511155712,0.0055,
EA,2018-03-16 00:00:00-04:00,127.65467234743548,128.41854257329086,125.48057556822465,125.86251068115234,4187200.0,0.0,0.0,26.8363562219941,4.45625657418044,0.796,37511155712,0.0055,
EA,2018-03-19 00:00:00-04:00,124.89301020447333,125.43164062408587,121.60248566489497,122.84622955322266,3207700.0,0.0,0.0,26.193225917531482,4.349462878955625,0.796,37511155712,0.0055,
EA,2018-03-20 00:00:00-04:00,123.16938831081079,125.1378286402284,122.44469174831927,124.22705841064453,1960100.0,0.0,0.0,26.487645716555335,4.398352160127621,0.796,37511155712,0.0055,
EA,2018-03-21 00:00:00-04:00,123.90388248663761,125.098657161743,123.02249819207992,123.39463806152344,2050100.0,0.0,0.0,26.310157369194762,4.368879693440144,0.796,37511155712,0.0055,
EA,2018-03-22 00:00:00-04:00,122.24881771032543,123.0322711519904,120.13347772739232,120.43707275390625,2727000.0,0.0,0.0,25.679546429404315,4.264164875864122,0.796,37511155712,0.0055,
EA,2018-03-23 00:00:00-04:00,120.65251900867838,122.6895114329951,118.87015250531054,118.92891693115234,2645800.0,0.0,0.0,25.357978023699857,4.210767488002845,0.796,37511155712,0.0055,
EA,2018-03-26 00:00:00-04:00,121.6710171670335,124.86361039547826,120.44686412394057,123.82553100585938,2654800.0,0.0,0.0,26.40203219741138,4.384135781258299,0.796,37511155712,0.0055,
EA,2018-03-27 00:00:00-04:00,123.75697703339151,124.36415215257274,116.46102051385122,117.49910736083984,3142400.0,0.0,0.0,25.053114575872033,4.160144007960623,0.796,37511155712,0.0055,
EA,2018-03-28 00:00:00-04:00,117.77332668714699,118.87016311223793,115.81468167475569,116.86255645751953,3304300.0,0.0,0.0,24.917389436571327,4.137606445883002,0.796,37511155712,0.0055,
EA,2018-03-29 00:00:00-04:00,117.88104934092009,120.4566647677084,116.34351334966118,118.7330551147461,2809700.0,0.0,0.0,25.316216442376565,4.203832853517423,0.796,37511155712,0.0055,
EA,2018-04-02 00:00:00-04:00,117.98879239620054,118.82121512782217,114.57095107713458,116.26518249511719,2610600.0,0.0,0.0,24.790017589577225,4.1164559727771275,0.796,37511155712,0.0055,
EA,2018-04-03 00:00:00-04:00,117.39138266216628,118.35111446180626,115.18790718925523,117.03882598876953,2378100.0,0.0,0.0,24.954973558373034,4.143847400820334,0.796,37511155712,0.0055,
EA,2018-04-04 00:00:00-04:00,114.29672868478467,118.0769141525708,113.87561970868504,117.62642669677734,3623800.0,0.0,0.0,25.08026155581606,4.164651844525469,0.796,37511155712,0.0055,
EA,2018-04-05 00:00:00-04:00,119.00724824819208,120.2411964967266,118.05731184834934,118.72325134277344,2915200.0,0.0,0.0,25.314126085879195,4.203485743618943,0.796,37511155712,0.0055,
EA,2018-04-06 00:00:00-04:00,117.57745045489307,118.69387744540322,115.22708256222157,115.91260528564453,2472900.0,0.0,0.0,24.714841212290942,4.1039727122802905,0.796,37511155712,0.0055,
EA,2018-04-09 00:00:00-04:00,116.7254456590007,118.5665691823498,116.07908925310866,116.40226745605469,2572100.0,0.0,0.0,24.81924679233575,4.12130956861828,0.796,37511155712,0.0055,
EA,2018-04-10 00:00:00-04:00,117.88105370699694,118.74285482957869,115.8538564017616,118.21401977539062,2975600.0,0.0,0.0,25.20554792652252,4.185456018106168,0.796,37511155712,0.0055,
EA,2018-04-11 00:00:00-04:00,117.24448671168771,118.00835703896759,115.87343376628509,116.32392120361328,2455200.0,0.0,0.0,24.80254183445912,4.118535660799224,0.796,37511155712,0.0055,
EA,2018-04-12 00:00:00-04:00,117.4795194514385,119.0758123449043,116.5393708020687,118.58615112304688,2498700.0,0.0,0.0,25.28489362964752,4.198631607528922,0.796,37511155712,0.0055,
EA,2018-04-13 00:00:00-04:00,119.48714323769454,119.48714323769454,117.17594148347058,118.0377426147461,2165100.0,0.0,0.0,25.16796217798424,4.179214793044403,0.796,37511155712,0.0055,
EA,2018-04-16 00:00:00-04:00,118.90933910305813,120.26080896839204,118.77223454739207,119.66342163085938,1849400.0,0.0,0.0,25.514588833871933,4.23677317769648,0.796,37511155712,0.0055,
EA,2018-04-17 00:00:00-04:00,120.47625886881579,122.28801159453495,120.32936646112027,121.73958587646484,2304700.0,0.0,0.0,25.957267777497833,4.310281329714801,0.796,37511155712,0.0055,
EA,2018-04-18 00:00:00-04:00,122.09212243469963,122.81682639395774,121.4849473254645,122.34674835205078,1432900.0,0.0,0.0,26.086726727516155,4.3317783724702865,0.796,37511155712,0.0055,
EA,2018-04-19 00:00:00-04:00,121.52413163404937,123.22815825050169,119.8103171716772,120.56439971923828,3081700.0,0.0,0.0,25.70669503608492,4.268672982553402,0.796,37511155712,0.0055,
EA,2018-04-20 00:00:00-04:00,120.00617282878025,120.00617282878025,117.44034534331333,118.39028930664062,2753100.0,0.0,0.0,25.243132048324224,4.1916969730435,0.796,37511155712,0.0055,
EA,2018-04-23 00:00:00-04:00,119.85926341447203,119.85926341447203,116.7841917922641,117.126953125,1822400.0,0.0,0.0,24.97376399253731,4.146967608164566,0.796,37511155712,0.0055,
EA,2018-04-24 00:00:00-04:00,117.46972705467796,118.90933227818248,114.33589814555333,116.13784790039062,3010300.0,0.0,0.0,24.762867356160047,4.111947595963413,0.796,37511155712,0.0055,
EA,2018-04-25 00:00:00-04:00,115.86363448742968,116.43164329092981,113.41532840851933,114.26734161376953,3027800.0,0.0,0.0,24.364038723618236,4.045720918204558,0.796,37511155712,0.0055,
EA,2018-04-26 00:00:00-04:00,114.11063845365061,117.67537872901414,114.11063845365061,117.126953125,3162100.0,0.0,0.0,24.97376399253731,4.146967608164566,0.796,37511155712,0.0055,
EA,2018-04-27 00:00:00-04:00,116.53936240162712,117.07799269549942,113.41532164044125,115.04100036621094,2536000.0,0.0,0.0,24.52899794588719,4.073112886496634,0.796,37511155712,0.0055,
EA,2018-04-30 00:00:00-04:00,115.20750039668337,116.3141321520118,113.86582585750281,115.54047393798828,2227800.0,0.0,0.0,24.635495509165942,4.090797122857537,0.796,37511155712,0.0055,
EA,2018-05-01 00:00:00-04:00,115.61879856089456,117.66558623395956,114.7569975505517,117.35220336914062,2345900.0,0.0,0.0,25.02179176314299,4.154942761972123,0.796,37511155712,0.0055,
EA,2018-05-02 00:00:00-04:00,117.31305165817615,118.01816510464701,115.89302944746726,116.48062896728516,2399900.0,0.0,0.0,24.835955003685534,4.124084016686204,0.796,37511155712,0.0055,
EA,2018-05-03 00:00:00-04:00,115.73633852338342,121.73958302699612,112.50457114023752,117.68518829345703,11445500.0,0.0,0.0,25.09279068090768,4.166732342920869,0.796,37511155712,0.0055,
EA,2018-05-04 00:00:00-04:00,116.65688588094461,121.63183794772445,115.96156788007865,121.08341979980469,3909200.0,0.0,0.0,25.817360298465815,4.287049277715787,0.796,37511155712,0.0055,
EA,2018-05-07 00:00:00-04:00,122.12149813168173,123.17916809817018,120.8092097252747,121.35762786865234,3177800.0,0.0,0.0,25.87582683766574,4.2967578200202645,0.796,37511155712,0.0055,
EA,2018-05-08 00:00:00-04:00,120.7406627387236,121.75915895785889,119.63403108767751,121.32825469970703,4446800.0,0.0,0.0,25.86956390185651,4.295717840946999,0.796,37511155712,0.0055,
EA,2018-05-09 00:00:00-04:00,125.34348986466887,129.70147965281174,123.46319238013001,128.30104064941406,7595100.0,0.0,0.0,27.3562986459305,4.542594556345208,0.796,37511155712,0.0055,
EA,2018-05-10 00:00:00-04:00,128.23248948580496,131.15086632767492,127.05730548412967,130.99417114257812,4610300.0,0.0,0.0,27.93052689607209,4.637946861017495,0.796,37511155712,0.0055,
EA,2018-05-11 00:00:00-04:00,130.5437468965149,131.79727902589903,129.3881380921654,130.06387329101562,4364200.0,0.0,0.0,27.732169145205887,4.60500896795835,0.796,37511155712,0.0055,
EA,2018-05-14 00:00:00-04:00,130.31842370121822,131.1998077808388,128.24225029458154,129.78958129882812,2280200.0,0.0,0.0,27.67368471190365,4.595297454285092,0.796,37511155712,0.0055,
EA,2018-05-15 00:00:00-04:00,129.0648786105185,129.56434254438224,126.9299631813883,127.41962432861328,2107300.0,0.0,0.0,27.168363396292808,4.511387350538637,0.796,37511155712,0.0055,
EA,2018-05-16 00:00:00-04:00,127.66446783150468,128.4773072114115,125.3728570167932,128.1541290283203,1842300.0,0.0,0.0,27.324974206464884,4.537393040232272,0.796,37511155712,0.0055,
EA,2018-05-17 00:00:00-04:00,127.2237793721184,129.27055964680702,126.93976750163047,128.10516357421875,2773900.0,0.0,0.0,27.31453381113406,4.535659381610917,0.796,37511155712,0.0055,
EA,2018-05-18 00:00:00-04:00,128.036627888235,129.4664303572552,127.20419779334527,129.27056884765625,2989200.0,0.0,0.0,27.563021076259325,4.576921429247141,0.796,37511155712,0.0055,
EA,2018-05-21 00:00:00-04:00,129.96591214528632,131.82661915556835,128.33043021137053,130.16177368164062,2088400.0,0.0,0.0,27.753043428921238,4.608475204703322,0.796,37511155712,0.0055,
EA,2018-05-22 00:00:00-04:00,130.3967516395034,131.0920770121992,129.05508493854873,129.44680786132812,1709900.0,0.0,0.0,27.600598691114737,4.583161303686734,0.796,37511155712,0.0055,
EA,2018-05-23 00:00:00-04:00,128.56548069424105,130.77874457936784,128.1150006280675,130.7395782470703,2002000.0,0.0,0.0,27.876242696603477,4.628932808634412,0.796,37511155712,0.0055,
EA,2018-05-24 00:00:00-04:00,130.72976986988783,130.72976986988783,126.89082734663769,128.76132202148438,3319300.0,0.0,0.0,27.4544396634295,4.558891163485497,0.796,37511155712,0.0055,
EA,2018-05-25 00:00:00-04:00,129.04534014479387,129.85817967683022,128.4381499856757,129.12368774414062,1459300.0,0.0,0.0,27.531703143740003,4.571720993631944,0.796,37511155712,0.0055,
EA,2018-05-29 00:00:00-04:00,128.0072442285007,128.79069023519045,127.15522353414978,128.53607177734375,1750100.0,0.0,0.0,27.406411892823826,4.55091600967794,0.796,37511155712,0.0055,
EA,2018-05-30 00:00:00-04:00,129.4174346438494,129.4174346438494,128.32059846091636,128.653564453125,1395000.0,0.0,0.0,27.431463636060766,4.5550759259710025,0.796,37511155712,0.0055,
EA,2018-05-31 00:00:00-04:00,129.11388784414447,130.21073931626907,127.65470673557618,128.203125,2516500.0,0.0,0.0,27.335421108742,4.539127779351367,0.796,37511155712,0.0055,
EA,2018-06-01 00:00:00-04:00,129.34892238991534,132.9920034204759,128.94739656363922,132.88427734375,2909600.0,0.0,0.0,28.333534614872065,4.704867488448874,0.796,37511155712,0.0055,
EA,2018-06-04 00:00:00-04:00,132.89405334716443,134.15738767467022,130.91581781597046,131.8755645751953,2470000.0,0.0,0.0,28.118457265500066,4.669153256450762,0.796,37511155712,0.0055,
EA,2018-06-05 00:00:00-04:00,132.52193287731328,134.6372582003068,132.01268097396482,134.12802124023438,2645200.0,0.0,0.0,28.598725211137392,4.748903173779719,0.796,37511155712,0.0055,
EA,2018-06-06 00:00:00-04:00,134.96043476992048,135.528443627574,133.3053773118617,134.10842895507812,2915000.0,0.0,0.0,28.594547751615803,4.748209494231629,0.796,37511155712,0.0055,
EA,2018-06-07 00:00:00-04:00,134.57848959842505,135.88099025314366,132.67860165008778,134.07904052734375,2481600.0,0.0,0.0,28.58828156233342,4.747168974909494,0.796,37511155712,0.0055,
EA,2018-06-08 00:00:00-04:00,133.88316249160337,135.20523867293946,133.41307701340693,135.0191650390625,3494500.0,0.0,0.0,28.788734549906714,4.780454788240423,0.796,37511155712,0.0055,
EA,2018-06-11 00:00:00-04:00,136.20416888986742,137.63397130651379,135.5676003278942,136.2825164794922,5073200.0,0.0,0.0,29.058105859166776,4.825184693368226,0.796,37511155712,0.0055,
EA,2018-06-12 00:00:00-04:00,136.12582387964486,137.49686936587082,135.82223630364302,136.8896942138672,2902100.0,0.0,0.0,29.187568062658247,4.846682276372581,0.796,37511155712,0.0055,
EA,2018-06-13 00:00:00-04:00,137.94734820099984,141.92339459091718,137.43809638978053,140.3173065185547,6432900.0,0.0,0.0,29.91840224276219,4.968039460365199,0.796,37511155712,0.0055,
EA,2018-06-14 00:00:00-04:00,140.6306998046701,143.99955624094224,140.44462616146777,141.40435791015625,4558800.0,0.0,0.0,30.15018292327425,5.006527330057932,0.796,37511155712,0.0055,
EA,2018-06-15 00:00:00-04:00,141.30644345947155,144.08773084448546,140.67967762832959,143.61764526367188,3943800.0,0.0,0.0,30.62209920334155,5.0848904285395795,0.796,37511155712,0.0055,
EA,2018-06-18 00:00:00-04:00,142.49143565443677,142.67750933590636,139.4947109449997,141.8646697998047,2890200.0,0.0,0.0,30.248330447719546,5.0228250176959595,0.796,37511155712,0.0055,
EA,2018-06-19 00:00:00-04:00,140.1704221095793,141.83526722724142,138.6916356985082,140.13124084472656,4117800.0,0.0,0.0,29.87872939119969,4.961451665653822,0.796,37511155712,0.0055,
EA,2018-06-20 00:00:00-04:00,140.64048967202714,141.74712875966097,140.27814516790937,140.57192993164062,1935800.0,0.0,0.0,29.9726929491771,4.977054593246021,0.796,37511155712,0.0055,
EA,2018-06-21 00:00:00-04:00,141.14976456276992,141.7569397647151,138.7014581765054,140.1900177001953,1536000.0,0.0,0.0,29.891261769764455,4.963532704298092,0.796,37511155712,0.0055,
EA,2018-06-22 00:00:00-04:00,142.49141328517118,142.61872998266895,138.03549324876695,138.33908081054688,3053000.0,0.0,0.0,29.496605716534514,4.897998895714023,0.796,37511155712,0.0055,
EA,2018-06-25 00:00:00-04:00,137.82004448829136,137.98652751194138,135.96912565170948,137.61439514160156,2574200.0,0.0,0.0,29.342088516332954,4.872340856167737,0.796,37511155712,0.0055,
EA,2018-06-26 00:00:00-04:00,138.5251689050827,140.18022637200838,137.23247093575063,137.46749877929688,2691200.0,0.0,0.0,29.310767330340482,4.867139880303671,0.796,37511155712,0.0055,
EA,2018-06-27 00:00:00-04:00,137.82006477453186,139.26947297601913,134.83312786756568,134.9016876220703,2541800.0,0.0,0.0,28.76368606014292,4.776295412196229,0.796,37511155712,0.0055,
EA,2018-06-28 00:00:00-04:00,135.322755220234,138.45659869647372,134.9897892074473,137.72210693359375,2708200.0,0.0,0.0,29.365054783282247,4.876154472935624,0.796,37511155712,0.0055,
EA,2018-06-29 00:00:00-04:00,138.82873869833531,140.18999624301617,137.62417632477826,138.1040496826172,2371200.0,0.0,0.0,29.44649246964119,4.889677442381291,0.796,37511155712,0.0055,
EA,2018-07-02 00:00:00-04:00,137.58503391749338,140.61113708733274,137.31082479200302,140.51319885253906,1872100.0,0.0,0.0,29.96017033103178,4.9749751753483595,0.796,37511155712,0.0055,
EA,2018-07-03 00:00:00-04:00,140.8069984519964,141.17914581185323,138.08448289255566,138.30972290039062,1168800.0,0.0,0.0,29.490346034198424,4.896959456889627,0.796,37511155712,0.0055,
EA,2018-07-05 00:00:00-04:00,139.6318178703942,140.49362653881835,139.13236872479945,140.26837158203125,1266600.0,0.0,0.0,29.90796835437766,4.966306882241582,0.796,37511155712,0.0055,
EA,2018-07-06 00:00:00-04:00,140.10185961242155,142.28574437187723,140.0039363387638,142.0996856689453,1628500.0,0.0,0.0,30.29844044113972,5.0311459307798225,0.796,37511155712,0.0055,
EA,2018-07-09 00:00:00-04:00,142.54038746709904,143.8526759810299,139.32821098417355,141.64920043945312,2041900.0,0.0,0.0,30.202388153401518,5.015196163413579,0.796,37511155712,0.0055,
EA,2018-07-10 00:00:00-04:00,141.4239634944714,142.34452902031407,140.39567189766257,141.20851135253906,1716000.0,0.0,0.0,30.108424595424104,4.99959323582138,0.796,37511155712,0.0055,
EA,2018-07-11 00:00:00-04:00,140.08228654072337,143.25529688181743,139.79828958525874,142.70687866210938,2057200.0,0.0,0.0,30.427905898104342,5.052644054033047,0.796,37511155712,0.0055,
EA,2018-07-12 00:00:00-04:00,143.89183989434434,145.66442607489543,143.3238460254447,145.537109375,1903400.0,0.0,0.0,31.031366604477608,5.152850494795355,0.796,37511155712,0.0055,
EA,2018-07-13 00:00:00-04:00,145.62525408855365,148.13231732047862,144.33255614727543,145.65463256835938,2108600.0,0.0,0.0,31.056424854660843,5.157011491586156,0.796,37511155712,0.0055,
EA,2018-07-16 00:00:00-04:00,145.8700537220714,146.01696103316146,143.40215733982805,143.64698791503906,1917700.0,0.0,0.0,30.62835563220449,5.085929327115107,0.796,37511155712,0.0055,
EA,2018-07-17 00:00:00-04:00,142.58935677094854,146.14428715472013,142.01154516015683,145.6644287109375,2478100.0,0.0,0.0,31.05851358442164,5.1573583313602,0.796,37511155712,0.0055,
EA,2018-07-18 00:00:00-04:00,145.97781109303884,146.89837664426702,144.65573466920583,145.85049438476562,2486800.0,0.0,0.0,31.09818643598414,5.163946126071577,0.796,37511155712,0.0055,
EA,2018-07-19 00:00:00-04:00,145.05723870916398,146.37933001399801,143.96040233039938,144.9005584716797,1645500.0,0.0,0.0,30.895641465176904,5.130312932717734,0.796,37511155712,0.0055,
EA,2018-07-20 00:00:00-04:00,145.12582185299928,146.6927290833978,144.0975301104793,144.4304962158203,2153700.0,0.0,0.0,30.795414971390255,5.11367002605227,0.796,37511155712,0.0055,
EA,2018-07-23 00:00:00-04:00,143.48051087473874,144.80260201308357,142.33470552836732,143.52947998046875,2226900.0,0.0,0.0,30.6033006354944,5.081768870573175,0.796,37511155712,0.0055,
EA,2018-07-24 00:00:00-04:00,144.45006907266068,144.66552121860397,140.0039514877705,141.33583068847656,3880200.0,0.0,0.0,30.135571575368136,5.004101072386226,0.796,37511155712,0.0055,
EA,2018-07-25 00:00:00-04:00,141.91361459079533,143.75473056758085,141.2672582112075,143.47073364257812,2944900.0,0.0,0.0,30.59077476387593,5.0796889124266436,0.796,37511155712,0.0055,
