Ticker,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,P/E,P/B,Beta,Market Cap,Dividend Yield
VST,2018-01-02 00:00:00-05:00,15.767660613996297,15.914457080248068,15.646769987792927,15.905821800231934,3790700,0.0,0.0,9.758172883577874,1.7442506634753738,1.046,30654658560,0.01
VST,2018-01-03 00:00:00-05:00,15.957631823895314,16.259860036236542,15.819470637741253,15.948996543884277,4049700,0.0,0.0,9.784660456370723,1.7489852553881213,1.046,30654658560,0.01
VST,2018-01-04 00:00:00-05:00,15.931725256845374,16.389383500154626,15.888548863224024,15.966264724731445,4480500,0.0,0.0,9.79525443235058,1.750878903907385,1.046,30654658560,0.01
VST,2018-01-05 00:00:00-05:00,16.026711241257825,16.14760350553245,15.802198918474817,16.130332946777344,2765500,0.0,0.0,9.895909783298984,1.768870813332311,1.046,30654658560,0.01
VST,2018-01-08 00:00:00-05:00,16.130339145301562,16.268500374412397,15.987859451336897,16.14760971069336,3789300,0.0,0.0,9.906509024965251,1.77076540308075,1.046,30654658560,0.01
VST,2018-01-09 00:00:00-05:00,16.078524815966603,16.104429010146724,15.724484907728778,15.940361976623535,4521200,0.0,0.0,9.77936317584266,1.7480383788379796,1.046,30654658560,0.01
VST,2018-01-10 00:00:00-05:00,15.87991453097986,15.97921777171116,15.715849166473076,15.845375061035156,2610800,0.0,0.0,9.721088994500096,1.7376220047192847,1.046,30654658560,0.01
VST,2018-01-11 00:00:00-05:00,15.948996323837786,16.043982755637405,15.750389827357882,16.009443283081055,3591900,0.0,0.0,9.8217443454485,1.7556139141442104,1.046,30654658560,0.01
VST,2018-01-12 00:00:00-05:00,16.018078330902544,16.078525295485335,15.923093537723771,16.035348892211914,2015200,0.0,0.0,9.837637357185224,1.7584547529566745,1.046,30654658560,0.01
VST,2018-01-16 00:00:00-05:00,16.087157986138276,16.087157986138276,15.499973759141449,15.525877952575684,3053200,0.0,0.0,9.52507849851269,1.702585585324672,1.046,30654658560,0.01
VST,2018-01-17 00:00:00-05:00,15.629504581165751,16.052623559400804,15.55178868240709,15.923097610473633,4217000,0.0,0.0,9.768771540167874,1.7461451486427935,1.046,30654658560,0.01
VST,2018-01-18 00:00:00-05:00,16.043983227005047,16.251225009465553,16.013760570001097,16.22532081604004,8061900,0.0,0.0,9.954184549717816,1.7792872920320253,1.046,30654658560,0.01
VST,2018-01-19 00:00:00-05:00,16.24258900880434,16.885903351518287,16.212366353141057,16.829774856567383,7149300,0.0,0.0,10.325015249427842,1.845572415458645,1.046,30654658560,0.01
VST,2018-01-22 00:00:00-05:00,16.86431936065003,17.062925894019433,16.59663057531401,16.613901138305664,4690700,0.0,0.0,10.192577385463599,1.8218994558949078,1.046,30654658560,0.01
