Ticker,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,P/E,P/B,Beta,Market Cap,Dividend Yield
JPM,2018-01-02 00:00:00-05:00,89.3372468198584,89.66096207231335,88.65661393870877,89.60285949707031,13578800,0.0,0.0,5.407535274415831,0.8388602677252288,1.11,569423429632,0.0234
JPM,2018-01-03 00:00:00-05:00,89.52812445921602,90.05104743523866,89.21271150533458,89.69412994384766,11901000,0.0,0.0,5.41304344863293,0.8397147399133797,1.11,569423429632,0.0234
JPM,2018-01-04 00:00:00-05:00,90.41170466367208,91.80509134131236,90.27820333696245,90.97907257080078,12953700,0.56,0.0,5.490589774942714,0.8517443483668098,1.11,569423429632,0.0234
JPM,2018-01-05 00:00:00-05:00,91.16264717116687,91.40461358728108,89.92778517956582,90.39502716064453,14155000,0.0,0.0,5.455342616816206,0.8462765263366057,1.11,569423429632,0.0234
JPM,2018-01-08 00:00:00-05:00,90.23649247029414,90.67870449232396,89.86102474853182,90.52851867675781,12466500,0.0,0.0,5.463398833841751,0.8475262713734758,1.11,569423429632,0.0234
JPM,2018-01-09 00:00:00-05:00,90.71206980661327,91.47133785956149,90.5201632545929,90.98741149902344,13292300,0.0,0.0,5.491093029512579,0.8518224172543504,1.11,569423429632,0.0234
JPM,2018-01-10 00:00:00-05:00,91.33784444299009,92.36410878184769,91.27109378327927,91.9886474609375,15834500,0.0,0.0,5.551517650026403,0.8611959693014792,1.11,569423429632,0.0234
JPM,2018-01-11 00:00:00-05:00,92.33909374261432,92.556030238755,91.8217919608022,92.4809341430664,13676800,0.0,0.0,5.581227166147641,0.8658047478637495,1.11,569423429632,0.0234
JPM,2018-01-12 00:00:00-05:00,93.15676382040178,94.15799831001071,92.48092449250679,94.0078125,18884200,0.0,0.0,5.673374321062161,0.8800993540233113,1.11,569423429632,0.0234
JPM,2018-01-16 00:00:00-05:00,93.03996759180586,94.64194556681085,92.67284525206509,93.67407989501953,22703300,0.0,0.0,5.653233548281203,0.8769749557180128,1.11,569423429632,0.0234
JPM,2018-01-17 00:00:00-05:00,93.35700387330814,94.5334603757925,92.87307114041273,94.2748031616211,14940300,0.0,0.0,5.689487215547441,0.8825989155232982,1.11,569423429632,0.0234
JPM,2018-01-18 00:00:00-05:00,94.08292464204997,94.88391364355566,93.67408153266578,94.50010681152344,14572900,0.0,0.0,5.703084297617588,0.8847082040118283,1.11,569423429632,0.0234
JPM,2018-01-19 00:00:00-05:00,95.06746289882295,95.40120350000767,94.11628818091985,94.29150390625,18785500,0.0,0.0,5.69049510598974,0.8827552675771193,1.11,569423429632,0.0234
JPM,2018-01-22 00:00:00-05:00,93.99948124579521,95.44292786092085,93.86597990772657,95.39286804199219,12475700,0.0,0.0,5.7569624648154605,0.893066217684709,1.11,569423429632,0.0234
JPM,2018-01-23 00:00:00-05:00,94.84216722434168,95.65150143269636,94.57517096273227,95.292724609375,12320800,0.0,0.0,5.750918805635184,0.8921286767717549,1.11,569423429632,0.0234
JPM,2018-01-24 00:00:00-05:00,95.83506946138546,96.78624410976039,95.66819917299084,96.51090240478516,15904500,0.0,0.0,5.8244358723467204,0.9035332341411333,1.11,569423429632,0.0234
JPM,2018-01-25 00:00:00-05:00,96.81962158362444,96.92808663691241,96.01863272335262,96.53593444824219,13510000,0.0,0.0,5.825946556924694,0.9037675836562485,1.11,569423429632,0.0234
JPM,2018-01-26 00:00:00-05:00,96.5359374378301,97.0532455444336,95.91850969915056,97.0532455444336,13883900,0.0,0.0,5.857166297189716,0.9086106403073875,1.11,569423429632,0.0234
JPM,2018-01-29 00:00:00-05:00,96.80294679532079,97.91265288232712,96.80294679532079,96.95313262939453,11679900,0.0,0.0,5.8511244797462,0.9076733850994199,1.11,569423429632,0.0234
JPM,2018-01-30 00:00:00-05:00,96.39410211637406,97.2868716215864,95.9352055919475,96.04367065429688,14279100,0.0,0.0,5.796238422106027,0.899159019372718,1.11,569423429632,0.0234
